city,lat,lng,country,iso2,admin_name,capital,population,population_proper
Bedale,54.2880,-1.5910,United Kingdom,GB,North Yorkshire,,3156,3156
Catterick,54.3770,-1.6300,United Kingdom,GB,North Yorkshire,,3155,3155
Silkstone,53.5489,-1.5634,United Kingdom,GB,Barnsley,,3153,3153
Pevensey,50.8203,0.3383,United Kingdom,GB,East Sussex,,3153,3153
Stalham,52.7700,1.5110,United Kingdom,GB,Norfolk,,3149,3149
Berkswell,52.4090,-1.6420,United Kingdom,GB,Solihull,,3139,3139
Chipstead,51.3150,-0.1630,United Kingdom,GB,Surrey,,3136,3136
Markyate,51.8360,-0.4550,United Kingdom,GB,Hertfordshire,,3135,3135
Little Plumstead,52.6490,1.4128,United Kingdom,GB,Norfolk,,3135,3135
Maulden,52.0300,-0.4700,United Kingdom,GB,Central Bedfordshire,,3132,3132
Hunmanby,54.1818,-0.3175,United Kingdom,GB,North Yorkshire,,3132,3132
Weston Turville,51.7916,-0.7577,United Kingdom,GB,Buckinghamshire,,3127,3127
Ogmore Vale,51.6030,-3.5467,United Kingdom,GB,Bridgend,,3117,3117
Eaglesham,55.7394,-4.2733,United Kingdom,GB,East Renfrewshire,,3114,3114
Eastergate,50.8417,-0.6579,United Kingdom,GB,West Sussex,,3107,3107
Willaston,53.0820,-2.4790,United Kingdom,GB,Cheshire East,,3104,3104
Llangendeirne,51.7985,-4.2071,United Kingdom,GB,Carmarthenshire,,3102,3102
Eriswell,52.3670,0.5330,United Kingdom,GB,Suffolk,,3101,3101
Woodstock,51.8450,-1.3540,United Kingdom,GB,Oxfordshire,,3100,3100
Beaminster,50.8090,-2.7391,United Kingdom,GB,Dorset,,3100,3100
Laurencekirk,56.8300,-2.4600,United Kingdom,GB,Aberdeenshire,,3100,3040
Leslie,56.2020,-3.2115,United Kingdom,GB,Fife,,3092,3060
Langford,52.0529,-0.2741,United Kingdom,GB,Central Bedfordshire,,3091,3091
Draycott,52.8944,-1.3415,United Kingdom,GB,Derbyshire,,3090,3090
Chailey,50.9600,-0.0100,United Kingdom,GB,East Sussex,,3088,3088
Iwade,51.3760,0.7280,United Kingdom,GB,Kent,,3087,3087
Kenton,50.6400,-3.4700,United Kingdom,GB,Devon,,3087,3087
Wrecclesham,51.1990,-0.8180,United Kingdom,GB,Surrey,,3079,3079
Tutbury,52.8540,-1.6860,United Kingdom,GB,Staffordshire,,3076,3076
Downton,50.9930,-1.7430,United Kingdom,GB,Wiltshire,,3073,3073
West Calder,55.8520,-3.5685,United Kingdom,GB,West Lothian,,3070,3070
Scotter,53.4990,-0.6663,United Kingdom,GB,Lincolnshire,,3068,3068
Perranporth,50.3437,-5.1546,United Kingdom,GB,Cornwall,,3066,3066
Porthleven,50.0840,-5.3150,United Kingdom,GB,Cornwall,,3059,3059
Drybrook,51.8542,-2.5496,United Kingdom,GB,Gloucestershire,,3052,3052
Felsted,51.8560,0.4360,United Kingdom,GB,Essex,,3051,3051
Northop,53.2040,-3.1300,United Kingdom,GB,Flintshire,,3049,3049
Norton Fitzwarren,51.0232,-3.1491,United Kingdom,GB,Somerset,,3046,3046
Spilsby,53.1727,0.0931,United Kingdom,GB,Lincolnshire,,3045,3045
Tardebigge,52.3220,-2.0070,United Kingdom,GB,Worcestershire,,3044,3044
Kirkby Moorside,54.2690,-0.9300,United Kingdom,GB,North Yorkshire,,3040,3040
Cleobury Mortimer,52.3785,-2.4821,United Kingdom,GB,Shropshire,,3036,3036
Kincardine,56.0690,-3.7190,United Kingdom,GB,Fife,,3035,2750
South Hetton,54.8000,-1.4100,United Kingdom,GB,Durham,,3032,3032
Gwithian,50.2214,-5.3865,United Kingdom,GB,Cornwall,,3032,3032
Llangynwyd,51.5869,-3.6379,United Kingdom,GB,Bridgend,,3032,3032
Petworth,50.9860,-0.6090,United Kingdom,GB,West Sussex,,3027,3027
High Bentham,54.1180,-2.5100,United Kingdom,GB,North Yorkshire,,3027,3027
Painswick,51.7860,-2.1940,United Kingdom,GB,Gloucestershire,,3026,3026
Barrow upon Humber,53.6750,-0.3818,United Kingdom,GB,North Lincolnshire,,3022,3022
Eastchurch,51.4000,0.8667,United Kingdom,GB,Kent,,3022,3022
Ystalyfera,51.7640,-3.7860,United Kingdom,GB,Neath Port Talbot,,3019,3019
Margam,51.5744,-3.7528,United Kingdom,GB,Neath Port Talbot,,3017,3017
Rendlesham,52.1301,1.4127,United Kingdom,GB,Suffolk,,3013,3013
Newbold Verdon,52.6296,-1.3421,United Kingdom,GB,Leicestershire,,3012,3012
Saughall,53.2234,-2.9593,United Kingdom,GB,Cheshire West and Chester,,3009,3009
West Melton,53.5035,-1.3618,United Kingdom,GB,Rotherham,,3007,3007
Cleland,55.8023,-3.9143,United Kingdom,GB,North Lanarkshire,,3000,3000
Steynton,51.7295,-5.0174,United Kingdom,GB,Pembrokeshire,,3000,3000
Longtown,55.0084,-2.9687,United Kingdom,GB,Cumbria,,3000,3000
Breage,50.1080,-5.3320,United Kingdom,GB,Cornwall,,3000,3000
Llanfairpwllgwyngyll,53.2232,-4.2008,United Kingdom,GB,Isle of Anglesey,,2999,2999
Sealand,53.2120,-2.9700,United Kingdom,GB,Cheshire West and Chester,,2996,2996
Saint Clears,51.8204,-4.5042,United Kingdom,GB,Carmarthenshire,,2995,2995
Padstow,50.5380,-4.9380,United Kingdom,GB,Cornwall,,2993,2993
Collingham,53.9040,-1.4139,United Kingdom,GB,Leeds,,2991,2991
Normandy,51.2576,-0.6556,United Kingdom,GB,Surrey,,2981,2981
Pangbourne,51.4839,-1.0869,United Kingdom,GB,West Berkshire,,2978,2978
Lyndhurst,50.8700,-1.5800,United Kingdom,GB,Hampshire,,2973,2973
Bletchingley,51.2410,-0.0990,United Kingdom,GB,Surrey,,2973,2973
Colerne,51.4390,-2.2620,United Kingdom,GB,Wiltshire,,2972,2972
Hopton on Sea,52.5340,1.7380,United Kingdom,GB,Norfolk,,2970,2970
Lampeter,52.1202,-4.0821,United Kingdom,GB,Ceredigion,,2970,2970
Belton,53.5530,-0.8166,United Kingdom,GB,North Lincolnshire,,2968,2968
Cringleford,52.6056,1.2433,United Kingdom,GB,Norfolk,,2963,2963
Mere,51.0900,-2.2660,United Kingdom,GB,Wiltshire,,2961,2961
Llanwern,51.5720,-2.9133,United Kingdom,GB,Newport,,2961,2961
Chiddingfold,51.1113,-0.6282,United Kingdom,GB,Surrey,,2960,2211
Trimdon,54.7017,-1.4284,United Kingdom,GB,Durham,,2958,2958
Gosberton,52.8500,-0.1500,United Kingdom,GB,Lincolnshire,,2958,2958
Alveston,51.5890,-2.5330,United Kingdom,GB,South Gloucestershire,,2953,2953
Heath,53.1982,-1.3353,United Kingdom,GB,Derbyshire,,2953,2953
Pitstone,51.8256,-0.6302,United Kingdom,GB,Buckinghamshire,,2952,2952
Camelford,50.6170,-4.6830,United Kingdom,GB,Cornwall,,2945,2945
Fernhurst,51.0490,-0.7230,United Kingdom,GB,West Sussex,,2942,2942
Charminster,50.7327,-2.4546,United Kingdom,GB,Dorset,,2940,2940
Healing,53.5739,-0.1640,United Kingdom,GB,North East Lincolnshire,,2940,2940
Dunchurch,52.3368,-1.2896,United Kingdom,GB,Warwickshire,,2938,2938
Brodsworth,53.5596,-1.2370,United Kingdom,GB,Doncaster,,2936,2936
West Grinstead,50.9741,-0.3331,United Kingdom,GB,West Sussex,,2934,2934
Cullingworth,53.8247,-1.9027,United Kingdom,GB,Bradford,,2932,2932
Kinghorn,56.0700,-3.1700,United Kingdom,GB,Fife,,2930,2840
Great Totham,51.7792,0.7011,United Kingdom,GB,Essex,,2930,2930
Llanidloes,52.4490,-3.5402,United Kingdom,GB,Powys,,2929,2929
Totland,50.6849,-1.5366,United Kingdom,GB,Isle of Wight,,2927,2927
Croft,53.4370,-2.5520,United Kingdom,GB,Warrington,,2920,2920
Banwell,51.3270,-2.8640,United Kingdom,GB,North Somerset,,2919,2919
Heighington,53.2120,-0.4574,United Kingdom,GB,Lincolnshire,,2918,2918
Croston,53.6620,-2.7770,United Kingdom,GB,Lancashire,,2917,2917
East Woodhay,51.3511,-1.4183,United Kingdom,GB,Hampshire,,2914,2914
Llanrug,53.1470,-4.1930,United Kingdom,GB,Gwynedd,,2911,2911
Holmewood,53.1893,-1.3549,United Kingdom,GB,Derbyshire,,2909,2909
Bruton,51.1134,-2.4528,United Kingdom,GB,Somerset,,2907,2907
Etwall,52.8840,-1.6020,United Kingdom,GB,Derbyshire,,2906,2906
Silloth,54.8690,-3.3810,United Kingdom,GB,Cumbria,,2906,2906
Pucklechurch,51.4870,-2.4353,United Kingdom,GB,South Gloucestershire,,2904,2904
Teynham,51.3310,0.8020,United Kingdom,GB,Kent,,2904,2904
Chryston,55.9060,-4.1100,United Kingdom,GB,North Lanarkshire,,2900,2900
Bosham,50.8289,-0.8595,United Kingdom,GB,West Sussex,,2900,2900
Prees,52.8970,-2.6660,United Kingdom,GB,Shropshire,,2895,2895
Ryhill,53.6168,-1.4021,United Kingdom,GB,Wakefield,,2894,2894
Wiveliscombe,51.0431,-3.3137,United Kingdom,GB,Somerset,,2893,2893
Stainton,54.5211,-1.2595,United Kingdom,GB,Middlesbrough,,2890,2890
Chieveley,51.4610,-1.3190,United Kingdom,GB,West Berkshire,,2890,2890
New Cumnock,55.3968,-4.1839,United Kingdom,GB,East Ayrshire,,2884,2710
Upton upon Severn,52.0630,-2.2150,United Kingdom,GB,Worcestershire,,2881,2881
Papworth Everard,52.2547,-0.1189,United Kingdom,GB,Cambridgeshire,,2880,2880
Halkyn,53.2330,-3.1830,United Kingdom,GB,Flintshire,,2879,2879
Harton,54.8810,-1.5340,United Kingdom,GB,South Tyneside,,2878,2878
Clifton,52.0398,-0.3017,United Kingdom,GB,Central Bedfordshire,,2878,2878
Much Wenlock,52.5966,-2.5580,United Kingdom,GB,Shropshire,,2877,2877
Capel Saint Mary,52.0020,1.0460,United Kingdom,GB,Suffolk,,2877,2877
Dollar,56.1620,-3.6740,United Kingdom,GB,Clackmannanshire,,2877,2800
Minchinhampton,51.7058,-2.1860,United Kingdom,GB,Gloucestershire,,2875,2875
Shawbury,52.7860,-2.6550,United Kingdom,GB,Shropshire,,2872,2872
Swanmore,50.9423,-1.1794,United Kingdom,GB,Hampshire,,2871,2871
Fen Stanton,52.3000,-0.0700,United Kingdom,GB,Cambridgeshire,,2868,2868
Bookham,51.2330,-0.2860,United Kingdom,GB,Surrey,,2868,2868
Over,52.3140,0.0160,United Kingdom,GB,Cambridgeshire,,2862,2862
Much Hadham,51.8540,0.0720,United Kingdom,GB,Hertfordshire,,2862,2862
Barlaston,52.9457,-2.1583,United Kingdom,GB,Staffordshire,,2858,2858
Ottershaw,51.3680,-0.5300,United Kingdom,GB,Surrey,,2853,2853
Alrewas,52.7320,-1.7490,United Kingdom,GB,Staffordshire,,2852,2852
Lechlade,51.6990,-1.6920,United Kingdom,GB,Gloucestershire,,2850,2850
White Waltham,51.4900,-0.7690,United Kingdom,GB,Windsor and Maidenhead,,2850,2850
Thaxted,51.9540,0.3460,United Kingdom,GB,Essex,,2845,2845
Bishops Lydeard,51.0615,-3.1872,United Kingdom,GB,Somerset,,2839,2839
Sheering,51.8043,0.1845,United Kingdom,GB,Essex,,2838,2838
Theale,51.4370,-1.0770,United Kingdom,GB,West Berkshire,,2835,2835
Usk,51.7040,-2.9020,United Kingdom,GB,Monmouthshire,,2834,2834
Tattershall,53.1040,-0.1906,United Kingdom,GB,Lincolnshire,,2834,2834
Aspatria,54.7633,-3.3281,United Kingdom,GB,Cumbria,,2834,2834
Charlbury,51.8720,-1.4820,United Kingdom,GB,Oxfordshire,,2830,2830
Chalgrove,51.6650,-1.0770,United Kingdom,GB,Oxfordshire,,2830,2830
West Horsley,51.2610,-0.4540,United Kingdom,GB,Surrey,,2828,2828
West Coker,50.9189,-2.6913,United Kingdom,GB,Somerset,,2828,2828
Cranwell,53.0367,-0.4619,United Kingdom,GB,Lincolnshire,,2827,2827
Feltwell,52.4864,0.5194,United Kingdom,GB,Norfolk,,2826,2826
Cymmer,51.6500,-3.6500,United Kingdom,GB,Neath Port Talbot,,2825,2825
Acle,52.6380,1.5550,United Kingdom,GB,Norfolk,,2824,2824
South Brent,50.4281,-3.8358,United Kingdom,GB,Devon,,2822,2822
Halling,51.3514,0.4413,United Kingdom,GB,Kent,,2821,2821
Crich,53.0840,-1.4790,United Kingdom,GB,Derbyshire,,2821,2821
Glenboig,55.8933,-4.0449,United Kingdom,GB,North Lanarkshire,,2820,2820
Adderbury,52.0160,-1.3130,United Kingdom,GB,Oxfordshire,,2819,2819
Cantley,53.5100,-1.0600,United Kingdom,GB,Doncaster,,2817,2817
Lostwithiel,50.4074,-4.6696,United Kingdom,GB,Cornwall,,2814,2739
Appledore,51.0525,-4.1945,United Kingdom,GB,Devon,,2814,2814
Northchurch,51.7830,-0.6130,United Kingdom,GB,Hertfordshire,,2813,2813
Donington,52.9040,-0.1982,United Kingdom,GB,Lincolnshire,,2805,2805
Buckden,52.2800,-0.2500,United Kingdom,GB,Cambridgeshire,,2805,2805
Milborne Port,50.9666,-2.4610,United Kingdom,GB,Somerset,,2802,2802
Newmilns,55.6080,-4.3290,United Kingdom,GB,East Ayrshire,,2800,2800
Clydach Vale,51.6268,-3.4719,United Kingdom,GB,Rhondda Cynon Taff,,2799,2799
Chinley,53.3390,-1.9410,United Kingdom,GB,Derbyshire,,2796,2796
Rudgwick,51.0930,-0.4460,United Kingdom,GB,West Sussex,,2791,2791
West Monkton,51.0510,-3.0450,United Kingdom,GB,Somerset,,2787,2787
Saint Dennis,50.3830,-4.8830,United Kingdom,GB,Cornwall,,2785,2785
Fulford,53.9380,-1.0730,United Kingdom,GB,York,,2785,2785
Smalley,52.9980,-1.3940,United Kingdom,GB,Derbyshire,,2784,2784
Mitcheldean,51.8646,-2.4904,United Kingdom,GB,Gloucestershire,,2783,2783
Milltimber,57.1052,-2.2311,United Kingdom,GB,Aberdeen City,,2780,2780
Ellington,55.2209,-1.5621,United Kingdom,GB,Northumberland,,2778,2778
Pitlochry,56.7050,-3.7330,United Kingdom,GB,Perth and Kinross,,2776,2776
Kilnhurst,53.4703,-1.3057,United Kingdom,GB,Rotherham,,2775,2775
Radley,51.6890,-1.2400,United Kingdom,GB,Oxfordshire,,2774,2774
Bugbrooke,52.2105,-1.0106,United Kingdom,GB,Northamptonshire,,2773,2773
Rowlands Castle,50.8912,-0.9601,United Kingdom,GB,Hampshire,,2770,2770
Pontyberem,51.7790,-4.1740,United Kingdom,GB,Carmarthenshire,,2768,2768
Charing,51.2107,0.7949,United Kingdom,GB,Kent,,2766,2766
Sedbergh,54.3220,-2.5260,United Kingdom,GB,Cumbria,,2765,2765
East Bergholt,51.9780,1.0170,United Kingdom,GB,Suffolk,,2765,2765
Lickey End,52.3522,-2.0448,United Kingdom,GB,Worcestershire,,2764,2764
Mundesley,52.8760,1.4380,United Kingdom,GB,Norfolk,,2758,2758
Locking,51.3309,-2.9108,United Kingdom,GB,North Somerset,,2756,2756
Callander,56.2440,-4.2145,United Kingdom,GB,Stirling,,2754,2754
Burton upon Stather,53.6494,-0.6848,United Kingdom,GB,North Lincolnshire,,2753,2753
Icklesham,50.9200,0.6700,United Kingdom,GB,East Sussex,,2751,2751
Upwell,52.5956,0.2134,United Kingdom,GB,Norfolk,,2750,2750
Davenham,53.2358,-2.5111,United Kingdom,GB,Cheshire West and Chester,,2745,2745
Wing,51.8980,-0.7170,United Kingdom,GB,Buckinghamshire,,2745,2745
Hambleton,53.8750,-2.9520,United Kingdom,GB,Lancashire,,2744,2744
Llysfaen,53.2790,-3.6680,United Kingdom,GB,Conwy,,2743,2743
Wendron,50.1340,-5.2480,United Kingdom,GB,Cornwall,,2743,2743
Greenfield,53.2890,-3.2100,United Kingdom,GB,Flintshire,,2741,2741
Wembury,50.3169,-4.0830,United Kingdom,GB,Devon,,2740,2740
North Collingham,53.1478,-0.7592,United Kingdom,GB,Nottinghamshire,,2738,2738
New Earswick,53.9920,-1.0724,United Kingdom,GB,York,,2737,2737
Batheaston,51.4065,-2.3112,United Kingdom,GB,Bath and North East Somerset,,2735,2735
Farnsfield,53.1028,-1.0361,United Kingdom,GB,Nottinghamshire,,2731,2731
Tarvin,53.1949,-2.7668,United Kingdom,GB,Cheshire West and Chester,,2728,2728
Watlington,51.6450,-1.0080,United Kingdom,GB,Oxfordshire,,2727,2727
Mintlaw,57.5250,-2.0010,United Kingdom,GB,Aberdeenshire,,2720,2720
Crosshouse,55.6122,-4.5528,United Kingdom,GB,East Ayrshire,,2720,2720
Wolsingham,54.7310,-1.8820,United Kingdom,GB,Durham,,2720,2720
Lingwood,52.6222,1.4901,United Kingdom,GB,Norfolk,,2719,2719
Meriden,52.4379,-1.6496,United Kingdom,GB,Solihull,,2719,2719
Lyminge,51.1270,1.0876,United Kingdom,GB,Kent,,2717,2717
Brenchley,51.1486,0.3941,United Kingdom,GB,Kent,,2715,2715
Burwash,51.0000,0.3900,United Kingdom,GB,East Sussex,,2713,2713
Cowie,56.0805,-3.8670,United Kingdom,GB,Stirling,,2713,2713
Fordham,52.3200,0.3800,United Kingdom,GB,Cambridgeshire,,2712,2712
Effingham,51.2718,-0.4002,United Kingdom,GB,Surrey,,2711,2711
Presteign,52.2744,-3.0054,United Kingdom,GB,Herefordshire,,2710,2710
Hayfield,53.3800,-1.9400,United Kingdom,GB,Derbyshire,,2709,2709
Wootton,51.7070,-1.3130,United Kingdom,GB,Oxfordshire,,2709,2709
Reepham,52.7620,1.1120,United Kingdom,GB,Norfolk,,2709,2709
Repton,52.8380,-1.5490,United Kingdom,GB,Derbyshire,,2707,2707
Weedon Beck,52.2310,-1.0804,United Kingdom,GB,Northamptonshire,,2706,2706
Gretna,54.9940,-3.0620,United Kingdom,GB,Dumfries and Galloway,,2705,2705
Elstow,52.1069,-0.4648,United Kingdom,GB,Bedford,,2702,2702
West Wittering,50.7806,-0.8956,United Kingdom,GB,West Sussex,,2700,2700
Stalbridge,50.9594,-2.3784,United Kingdom,GB,Dorset,,2698,2698
Kirton in Lindsey,53.4759,-0.5887,United Kingdom,GB,North Lincolnshire,,2694,2694
Muir of Ord,57.5200,-4.4600,United Kingdom,GB,Highland,,2690,2690
Dolgellau,52.7430,-3.8850,United Kingdom,GB,Gwynedd,,2688,2688
Combe Martin,51.2000,-4.0250,United Kingdom,GB,Devon,,2687,2687
Mistley,51.9440,1.0810,United Kingdom,GB,Essex,,2685,2685
Nutfield,51.2380,-0.1330,United Kingdom,GB,Surrey,,2673,2673
Hardwick,52.2133,0.0119,United Kingdom,GB,Cambridgeshire,,2670,2670
Dundonald,55.5780,-4.5940,United Kingdom,GB,South Ayrshire,,2670,2670
Chisledon,51.5160,-1.7310,United Kingdom,GB,Swindon,,2667,2667
Teversham,52.2000,0.1900,United Kingdom,GB,Cambridgeshire,,2665,2665
Long Stanton,52.2790,0.0478,United Kingdom,GB,Cambridgeshire,,2657,2657
Badsey,52.0800,-1.8900,United Kingdom,GB,Worcestershire,,2657,2657
Harbledown,51.2830,1.0540,United Kingdom,GB,Kent,,2656,2656
Withyham,51.1000,0.1320,United Kingdom,GB,East Sussex,,2654,2654
Grimsargh,53.8050,-2.6310,United Kingdom,GB,Lancashire,,2653,2653
Tuxford,53.2310,-0.8980,United Kingdom,GB,Nottinghamshire,,2649,2649
Loddon,52.5330,1.4830,United Kingdom,GB,Norfolk,,2648,2648
Llandow,51.4490,-3.5230,United Kingdom,GB,"Vale of Glamorgan, The",,2643,2643
Horam,50.9300,0.2400,United Kingdom,GB,East Sussex,,2642,2642
Holsworthy,50.8167,-4.3500,United Kingdom,GB,Devon,,2641,2641
Robertsbridge,50.9900,0.4700,United Kingdom,GB,East Sussex,,2641,2624
Speen,51.4098,-1.3417,United Kingdom,GB,West Berkshire,,2635,2635
Wrington,51.3610,-2.7630,United Kingdom,GB,North Somerset,,2633,2633
Mattishall,52.6585,1.0347,United Kingdom,GB,Norfolk,,2631,2631
South Hanningfield,51.6504,0.5183,United Kingdom,GB,Essex,,2629,2629
Lochwinnoch,55.7925,-4.6286,United Kingdom,GB,Renfrewshire,,2628,2628
Cuxton,51.3750,0.4500,United Kingdom,GB,Medway,,2627,2627
Kington,52.2035,-3.0300,United Kingdom,GB,Herefordshire,,2626,2626
Oxenhope,53.8120,-1.9520,United Kingdom,GB,Bradford,,2626,2626
Tangmere,50.8510,-0.7160,United Kingdom,GB,West Sussex,,2625,2625
Timsbury,51.3268,-2.4757,United Kingdom,GB,Bath and North East Somerset,,2624,2624
Tollesbury,51.7600,0.8400,United Kingdom,GB,Essex,,2621,2621
Biddenham,52.1406,-0.5051,United Kingdom,GB,Bedford,,2620,2620
Emneth,52.6426,0.2091,United Kingdom,GB,Norfolk,,2617,2617
Stocksfield,54.9480,-1.9140,United Kingdom,GB,Northumberland,,2616,2616
Tarporley,53.1602,-2.6694,United Kingdom,GB,Cheshire West and Chester,,2614,2614
Herstmonceux,50.8900,0.3200,United Kingdom,GB,East Sussex,,2613,2598
Kelsall,53.2070,-2.7120,United Kingdom,GB,Cheshire West and Chester,,2609,2609
Kempsey,52.1391,-2.2177,United Kingdom,GB,Worcestershire,,2609,2609
Brynamman,51.8151,-3.8714,United Kingdom,GB,Neath Port Talbot,,2608,2608
Williton,51.1648,-3.3087,United Kingdom,GB,Somerset,,2607,2607
Willington,52.8540,-1.5650,United Kingdom,GB,Derbyshire,,2604,2604
Whittington,52.6700,-1.7600,United Kingdom,GB,Staffordshire,,2603,2603
Nefyn,52.9350,-4.5240,United Kingdom,GB,Gwynedd,,2602,2602
Kilmaurs,55.6394,-4.5303,United Kingdom,GB,East Ayrshire,,2601,2601
Caistor,53.4940,-0.3220,United Kingdom,GB,Lincolnshire,,2601,2601
Bushbury,52.6200,-2.1130,United Kingdom,GB,Wolverhampton,,2600,2600
Ambleside,54.4251,-2.9626,United Kingdom,GB,Cumbria,,2600,2600
Clent,52.4152,-2.1140,United Kingdom,GB,Worcestershire,,2600,2600
Duns,55.7784,-2.3426,United Kingdom,GB,"Scottish Borders, The",,2594,2594
Eythorne,51.1971,1.2662,United Kingdom,GB,Kent,,2594,2594
Whittington,52.8740,-3.0030,United Kingdom,GB,Shropshire,,2592,2592
West Malling,51.2917,0.4152,United Kingdom,GB,Kent,,2590,2590
Dalston,54.8432,-2.9835,United Kingdom,GB,Cumbria,,2590,2590
Fishburn,54.6831,-1.4364,United Kingdom,GB,Durham,,2588,2588
Eyemouth,55.8710,-2.0930,United Kingdom,GB,"Scottish Borders, The",,2587,2587
Stone,51.8044,-0.8649,United Kingdom,GB,Buckinghamshire,,2587,2587
Innerleithen,55.6184,-3.0590,United Kingdom,GB,"Scottish Borders, The",,2586,2586
Sherborne Saint John,51.2944,-1.1098,United Kingdom,GB,Hampshire,,2584,2584
Westfield,50.9100,0.5800,United Kingdom,GB,East Sussex,,2583,2583
Wilpshire,53.7780,-2.4790,United Kingdom,GB,Lancashire,,2582,2582
Ironbridge,52.6277,-2.4850,United Kingdom,GB,Telford and Wrekin,,2582,2582
Hutton,51.3219,-2.9270,United Kingdom,GB,North Somerset,,2582,2582
Reydon,52.3376,1.6695,United Kingdom,GB,Suffolk,,2582,2582
Parbold,53.5930,-2.7640,United Kingdom,GB,Lancashire,,2582,2582
Crowan,50.1630,-5.2940,United Kingdom,GB,Cornwall,,2581,2581
Biddenden,51.1139,0.6441,United Kingdom,GB,Kent,,2574,2574
Snettisham,52.8771,0.5024,United Kingdom,GB,Norfolk,,2570,2570
Dornoch,57.8800,-4.0300,United Kingdom,GB,Highland,,2570,1330
Builth Wells,52.1490,-3.4050,United Kingdom,GB,Powys,,2568,2568
Carron,56.0238,-3.7896,United Kingdom,GB,Falkirk,,2567,2420
Brookwood,51.3038,-0.6367,United Kingdom,GB,Surrey,,2565,2565
Settle,54.0721,-2.2819,United Kingdom,GB,North Yorkshire,,2564,2564
Bampton,51.7270,-1.5440,United Kingdom,GB,Oxfordshire,,2564,2564
Wolston,52.3700,-1.3900,United Kingdom,GB,Warwickshire,,2564,2564
Kelvedon Hatch,51.6633,0.2783,United Kingdom,GB,Essex,,2563,2563
Elstead,51.1840,-0.6980,United Kingdom,GB,Surrey,,2557,2557
Newington,51.3520,0.6679,United Kingdom,GB,Kent,,2551,2551
Marks Tey,51.8760,0.7720,United Kingdom,GB,Essex,,2551,2551
Hartlebury,52.3300,-2.2300,United Kingdom,GB,Worcestershire,,2549,2549
Luddenden Foot,53.7178,-1.9381,United Kingdom,GB,Calderdale,,2547,2547
Mobberley,53.3134,-2.3263,United Kingdom,GB,Cheshire East,,2546,2546
Yarnton,51.8110,-1.3100,United Kingdom,GB,Oxfordshire,,2545,2545
Bredon,52.0300,-2.1170,United Kingdom,GB,Worcestershire,,2542,2542
Trimsaran,51.7178,-4.2379,United Kingdom,GB,Carmarthenshire,,2541,2541
Broadway,52.0400,-1.8600,United Kingdom,GB,Worcestershire,,2540,2540
Llandwrog,53.0790,-4.3140,United Kingdom,GB,Gwynedd,,2539,2539
Charfield,51.6261,-2.4058,United Kingdom,GB,South Gloucestershire,,2538,2538
Kintbury,51.3990,-1.4490,United Kingdom,GB,West Berkshire,,2534,2534
Hemingford Grey,52.3180,-0.1040,United Kingdom,GB,Cambridgeshire,,2524,2524
Barmouth,52.7220,-4.0550,United Kingdom,GB,Gwynedd,,2522,2522
Holywell,52.3190,-0.0340,United Kingdom,GB,Cambridgeshire,,2517,2517
Lower Kingswood,51.2940,-0.2115,United Kingdom,GB,Surrey,,2511,2511
Moffat,55.3320,-3.4420,United Kingdom,GB,Dumfries and Galloway,,2510,2510
Stanton,52.3240,0.8850,United Kingdom,GB,Suffolk,,2507,2507
Rainow,53.2802,-2.0727,United Kingdom,GB,Cheshire East,,2505,2505
Baschurch,52.7910,-2.8540,United Kingdom,GB,Shropshire,,2503,2503
Delabole,50.6220,-4.7330,United Kingdom,GB,Cornwall,,2500,2500
Elsecar,53.4960,-1.4120,United Kingdom,GB,Rotherham,,2500,2500
Newmacher,57.2670,-2.1920,United Kingdom,GB,Aberdeenshire,,2500,2500
